acquisition_id,byte_size,evidence_id,evidence_kind,fixity_verified_at,immutable_locator,notes,payload_sha256,rights_state,source_id,source_locator,source_version_id
sha256:b695ed7aca9589613668261daf85ebf4a8c5b7d2fdc1257f5a55873bbc90c13e,571583,evidence:sha256:b695ed7aca9589613668261daf85ebf4a8c5b7d2fdc1257f5a55873bbc90c13e,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:b695ed7aca9589613668261daf85ebf4a8c5b7d2fdc1257f5a55873bbc90c13e,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,b695ed7aca9589613668261daf85ebf4a8c5b7d2fdc1257f5a55873bbc90c13e,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201107-Summary.pdf,au_mbs_historical_0040
sha256:b71418e0663b958d74c68ef22e561cdcd0a16486a7f0fc96c840d0f39243c3a5,2629097,evidence:sha256:b71418e0663b958d74c68ef22e561cdcd0a16486a7f0fc96c840d0f39243c3a5,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:b71418e0663b958d74c68ef22e561cdcd0a16486a7f0fc96c840d0f39243c3a5,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,b71418e0663b958d74c68ef22e561cdcd0a16486a7f0fc96c840d0f39243c3a5,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2005-11-MBS.pdf,au_mbs_historical_0138
sha256:b75e2a9ba65e469fe4208ff7218a889bf21728105b384b5d6c9d4df4da7c09bc,5248546,evidence:sha256:b75e2a9ba65e469fe4208ff7218a889bf21728105b384b5d6c9d4df4da7c09bc,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:b75e2a9ba65e469fe4208ff7218a889bf21728105b384b5d6c9d4df4da7c09bc,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,b75e2a9ba65e469fe4208ff7218a889bf21728105b384b5d6c9d4df4da7c09bc,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201404-MBS.PDF,au_mbs_historical_0275
sha256:b79286c5c6256745ecb8d8b3690c7b9008d8fce1d8765fe11aa6081e918480d4,11216183,evidence:sha256:b79286c5c6256745ecb8d8b3690c7b9008d8fce1d8765fe11aa6081e918480d4,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:b79286c5c6256745ecb8d8b3690c7b9008d8fce1d8765fe11aa6081e918480d4,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,b79286c5c6256745ecb8d8b3690c7b9008d8fce1d8765fe11aa6081e918480d4,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/F540E955EFE9BFD5CA25861500000C28/$File/201909-MBS.pdf,au_mbs_historical_0327
sha256:b830eefceec51efe7f6d1470e74ef3104063d991ffab903286a43fa9c537248c,23897323,evidence:sha256:b830eefceec51efe7f6d1470e74ef3104063d991ffab903286a43fa9c537248c,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:b830eefceec51efe7f6d1470e74ef3104063d991ffab903286a43fa9c537248c,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,b830eefceec51efe7f6d1470e74ef3104063d991ffab903286a43fa9c537248c,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1985-MBS.pdf,au_mbs_historical_0081
sha256:b8a36072a52a003cf9a786c89af289c4d9244fe9f7711dceef2a59b2c566d8e6,23979973,evidence:sha256:b8a36072a52a003cf9a786c89af289c4d9244fe9f7711dceef2a59b2c566d8e6,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:b8a36072a52a003cf9a786c89af289c4d9244fe9f7711dceef2a59b2c566d8e6,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,b8a36072a52a003cf9a786c89af289c4d9244fe9f7711dceef2a59b2c566d8e6,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1998-11-MBS.pdf,au_mbs_historical_0112
sha256:b9575402a405076b9a0f85a2c88f9d4be4c72389088bbd7a90f1448eabcf431c,574540,evidence:sha256:b9575402a405076b9a0f85a2c88f9d4be4c72389088bbd7a90f1448eabcf431c,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:b9575402a405076b9a0f85a2c88f9d4be4c72389088bbd7a90f1448eabcf431c,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,b9575402a405076b9a0f85a2c88f9d4be4c72389088bbd7a90f1448eabcf431c,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%204%20-%20Oral%20and%20Maxillofacial%20Services%C2%A0.pdf,au_mbs_historical_0056
sha256:bbc84d73aca4446da1e6db15fe2feb6cb997bc7a2f598c6eeffad4bafc4dc44c,12621787,evidence:sha256:bbc84d73aca4446da1e6db15fe2feb6cb997bc7a2f598c6eeffad4bafc4dc44c,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:bbc84d73aca4446da1e6db15fe2feb6cb997bc7a2f598c6eeffad4bafc4dc44c,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,bbc84d73aca4446da1e6db15fe2feb6cb997bc7a2f598c6eeffad4bafc4dc44c,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/mbsbook-march2021.pdf,au_mbs_historical_0070
sha256:bc01b69c1026f8d110ebcd1f29f17aa9f3a034fd6772a19a986be62d04725355,3175925,evidence:sha256:bc01b69c1026f8d110ebcd1f29f17aa9f3a034fd6772a19a986be62d04725355,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:bc01b69c1026f8d110ebcd1f29f17aa9f3a034fd6772a19a986be62d04725355,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,bc01b69c1026f8d110ebcd1f29f17aa9f3a034fd6772a19a986be62d04725355,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1991-05-MBS.pdf,au_mbs_historical_0088
sha256:bc198ebb8e67d8f5379bc3a9da04334152ce95a8086f769576ad7948c90da8db,5272977,evidence:sha256:bc198ebb8e67d8f5379bc3a9da04334152ce95a8086f769576ad7948c90da8db,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:bc198ebb8e67d8f5379bc3a9da04334152ce95a8086f769576ad7948c90da8db,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,bc198ebb8e67d8f5379bc3a9da04334152ce95a8086f769576ad7948c90da8db,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201307-MBS.pdf,au_mbs_historical_0238
sha256:bc8441576fef11516180473f995ac3ad0e2fa851f2855544ee2d5737d63ab807,5446757,evidence:sha256:bc8441576fef11516180473f995ac3ad0e2fa851f2855544ee2d5737d63ab807,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:bc8441576fef11516180473f995ac3ad0e2fa851f2855544ee2d5737d63ab807,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,bc8441576fef11516180473f995ac3ad0e2fa851f2855544ee2d5737d63ab807,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/202107-cat3z.pdf,au_mbs_historical_0332
sha256:bcd81727dba45095787a4616b401255477d460e18955cc89d4adbc5a7cbeb686,5182681,evidence:sha256:bcd81727dba45095787a4616b401255477d460e18955cc89d4adbc5a7cbeb686,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:bcd81727dba45095787a4616b401255477d460e18955cc89d4adbc5a7cbeb686,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,bcd81727dba45095787a4616b401255477d460e18955cc89d4adbc5a7cbeb686,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/PDF%20Version%20-%201%20July%202024%20Category%203%20-%20Therapeutic%20Procedures.pdf,au_mbs_historical_0262
sha256:bd0224615f1a19d03f9e8282f539ed3553d8fde9d4b746ee1adf9a0502ca025b,433418,evidence:sha256:bd0224615f1a19d03f9e8282f539ed3553d8fde9d4b746ee1adf9a0502ca025b,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:bd0224615f1a19d03f9e8282f539ed3553d8fde9d4b746ee1adf9a0502ca025b,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,bd0224615f1a19d03f9e8282f539ed3553d8fde9d4b746ee1adf9a0502ca025b,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/202107-cat7f.pdf,au_mbs_historical_0336
sha256:bd9ec9f2b364b976e1716d44d908ee19c434a59fe4a8c1b41c66be83000dc6a7,498998,evidence:sha256:bd9ec9f2b364b976e1716d44d908ee19c434a59fe4a8c1b41c66be83000dc6a7,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:bd9ec9f2b364b976e1716d44d908ee19c434a59fe4a8c1b41c66be83000dc6a7,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,bd9ec9f2b364b976e1716d44d908ee19c434a59fe4a8c1b41c66be83000dc6a7,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat3.zip,au_mbs_historical_0021
sha256:bf9c2a9132a6c9a5602f14592860b8d80c97e8fd57c29a26e5323b0a40ee0532,2350170,evidence:sha256:bf9c2a9132a6c9a5602f14592860b8d80c97e8fd57c29a26e5323b0a40ee0532,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:bf9c2a9132a6c9a5602f14592860b8d80c97e8fd57c29a26e5323b0a40ee0532,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,bf9c2a9132a6c9a5602f14592860b8d80c97e8fd57c29a26e5323b0a40ee0532,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1997-05-MBS.pdf,au_mbs_historical_0106
sha256:bfa5b3d3bdda0bcd285e8a240820f75625c14c212db01fdb8046a8bcc518e06f,676090,evidence:sha256:bfa5b3d3bdda0bcd285e8a240820f75625c14c212db01fdb8046a8bcc518e06f,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:bfa5b3d3bdda0bcd285e8a240820f75625c14c212db01fdb8046a8bcc518e06f,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,bfa5b3d3bdda0bcd285e8a240820f75625c14c212db01fdb8046a8bcc518e06f,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/1BC94358D4F276D3CA257CCF0000AA73/$File/MBS%20Item%20Information.pdf,au_mbs_historical_0013
sha256:c09b7d2e219156bcfb2dd0c1a55ef13b2dd4972fe4ff739775ba21386fb67d4b,503543,evidence:sha256:c09b7d2e219156bcfb2dd0c1a55ef13b2dd4972fe4ff739775ba21386fb67d4b,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:c09b7d2e219156bcfb2dd0c1a55ef13b2dd4972fe4ff739775ba21386fb67d4b,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,c09b7d2e219156bcfb2dd0c1a55ef13b2dd4972fe4ff739775ba21386fb67d4b,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat3%2018Dec2019.zip,au_mbs_historical_0203
sha256:c0abf948f08717d8bb3807af44f57342ff8cdf8da30905add7db8bf4a3e6310f,721083,evidence:sha256:c0abf948f08717d8bb3807af44f57342ff8cdf8da30905add7db8bf4a3e6310f,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:c0abf948f08717d8bb3807af44f57342ff8cdf8da30905add7db8bf4a3e6310f,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,c0abf948f08717d8bb3807af44f57342ff8cdf8da30905add7db8bf4a3e6310f,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2002-05-MBS.pdf,au_mbs_historical_0123
sha256:c2da82ca55a0dda7d1d5968f01691feff0fde1139424f08d4ad14c7f8dbb0ab3,319314,evidence:sha256:c2da82ca55a0dda7d1d5968f01691feff0fde1139424f08d4ad14c7f8dbb0ab3,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:c2da82ca55a0dda7d1d5968f01691feff0fde1139424f08d4ad14c7f8dbb0ab3,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,c2da82ca55a0dda7d1d5968f01691feff0fde1139424f08d4ad14c7f8dbb0ab3,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201207-Optom.pdf,au_mbs_historical_0310
sha256:c2f3d479a5f8dde6b0436fc25308848289a9a6bdcfd60bb17cfdef9ea8d0ed3a,500930,evidence:sha256:c2f3d479a5f8dde6b0436fc25308848289a9a6bdcfd60bb17cfdef9ea8d0ed3a,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:c2f3d479a5f8dde6b0436fc25308848289a9a6bdcfd60bb17cfdef9ea8d0ed3a,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,c2f3d479a5f8dde6b0436fc25308848289a9a6bdcfd60bb17cfdef9ea8d0ed3a,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200911-Optometrical.pdf,au_mbs_historical_0166
sha256:c3e758749063e8bfc00e0f639470bb8533114836254ac2094439564740dab07d,469970,evidence:sha256:c3e758749063e8bfc00e0f639470bb8533114836254ac2094439564740dab07d,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:c3e758749063e8bfc00e0f639470bb8533114836254ac2094439564740dab07d,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,c3e758749063e8bfc00e0f639470bb8533114836254ac2094439564740dab07d,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201303-Allied.pdf,au_mbs_historical_0231
sha256:c4cd9806a0d555253c54d65746c3c0ae6f05740b03bdb4a5ca41ea798f4d1038,463944,evidence:sha256:c4cd9806a0d555253c54d65746c3c0ae6f05740b03bdb4a5ca41ea798f4d1038,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:c4cd9806a0d555253c54d65746c3c0ae6f05740b03bdb4a5ca41ea798f4d1038,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,c4cd9806a0d555253c54d65746c3c0ae6f05740b03bdb4a5ca41ea798f4d1038,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%207%20-%20Cleft%20Lip%20and%20Cleft%20Palate%20Services.pdf,au_mbs_historical_0059
sha256:c5792ae8186de049c171468f47bc6c9c381a60c7e25287447e86f7ac710ab767,12092,evidence:sha256:c5792ae8186de049c171468f47bc6c9c381a60c7e25287447e86f7ac710ab767,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:c5792ae8186de049c171468f47bc6c9c381a60c7e25287447e86f7ac710ab767,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,c5792ae8186de049c171468f47bc6c9c381a60c7e25287447e86f7ac710ab767,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/0b61e1e80b332754ca258c9e0000c7d8/$FILE/RVG%20file%2020250701.TXT,au_mbs_historical_0003
sha256:c6033d230a7ff10adca11f9018877e79a557d2cdb3b7a1ed533f846b5dbe8423,4022238,evidence:sha256:c6033d230a7ff10adca11f9018877e79a557d2cdb3b7a1ed533f846b5dbe8423,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:c6033d230a7ff10adca11f9018877e79a557d2cdb3b7a1ed533f846b5dbe8423,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,c6033d230a7ff10adca11f9018877e79a557d2cdb3b7a1ed533f846b5dbe8423,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201107-MBS.pdf,au_mbs_historical_0038
sha256:c73883dbddb5e5eb8397a2e5fa008e71760e81236c9ee5b5d92f4918daeead2e,62434,evidence:sha256:c73883dbddb5e5eb8397a2e5fa008e71760e81236c9ee5b5d92f4918daeead2e,rights_constrained_reference,2026-07-23T01:53:48.062162+00:00,sha256:c73883dbddb5e5eb8397a2e5fa008e71760e81236c9ee5b5d92f4918daeead2e,B2 reviewed-snapshot reference preserves fixity and rights state without redistributing source bytes.,c73883dbddb5e5eb8397a2e5fa008e71760e81236c9ee5b5d92f4918daeead2e,public_reuse_review,us_cms_asp,https://www.cms.gov/medicare/payment/part-b-drugs/asp-pricing-files,us_cms_asp_july_2026_payment_limit
sha256:c7a4bcd62783ab7347553a1425721b772598b446d347bc63fc06e005c498a010,356141,evidence:sha256:c7a4bcd62783ab7347553a1425721b772598b446d347bc63fc06e005c498a010,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:c7a4bcd62783ab7347553a1425721b772598b446d347bc63fc06e005c498a010,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,c7a4bcd62783ab7347553a1425721b772598b446d347bc63fc06e005c498a010,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201301-Optom.pdf,au_mbs_historical_0230
sha256:ca0ae2ed67b3b502c20b3c7acb236160af3a5db8bb2439df62643eb086e04118,164444,evidence:sha256:ca0ae2ed67b3b502c20b3c7acb236160af3a5db8bb2439df62643eb086e04118,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:ca0ae2ed67b3b502c20b3c7acb236160af3a5db8bb2439df62643eb086e04118,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,ca0ae2ed67b3b502c20b3c7acb236160af3a5db8bb2439df62643eb086e04118,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201111-Optom.pdf,au_mbs_historical_0044
sha256:ca240ae73f6939fb3abe0abced4e2e8f757d36c58ed9951ec535c63f07e32fa7,482801,evidence:sha256:ca240ae73f6939fb3abe0abced4e2e8f757d36c58ed9951ec535c63f07e32fa7,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:ca240ae73f6939fb3abe0abced4e2e8f757d36c58ed9951ec535c63f07e32fa7,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,ca240ae73f6939fb3abe0abced4e2e8f757d36c58ed9951ec535c63f07e32fa7,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/RR200701.pdf,au_mbs_historical_0186
sha256:ca2ac012cb32b651c9a164054c7df2885d853924da7c7500f083e1ce9ed14d86,5235171,evidence:sha256:ca2ac012cb32b651c9a164054c7df2885d853924da7c7500f083e1ce9ed14d86,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:ca2ac012cb32b651c9a164054c7df2885d853924da7c7500f083e1ce9ed14d86,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,ca2ac012cb32b651c9a164054c7df2885d853924da7c7500f083e1ce9ed14d86,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201211-MBS.pdf,au_mbs_historical_0313
sha256:cacaae3678447a9f875cc76edefa50c86caa42baaa91c93ac7d3e445cb0018d7,18224826,evidence:sha256:cacaae3678447a9f875cc76edefa50c86caa42baaa91c93ac7d3e445cb0018d7,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:cacaae3678447a9f875cc76edefa50c86caa42baaa91c93ac7d3e445cb0018d7,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,cacaae3678447a9f875cc76edefa50c86caa42baaa91c93ac7d3e445cb0018d7,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/90CB91EE0B6FB8A9CA2586140082584E/$File/201807-MBS.pdf,au_mbs_historical_0225
sha256:cbe95c8ab4247e2d157c6fc9361aeecaec6f818aa9f3c839164710d2a5304b82,379783,evidence:sha256:cbe95c8ab4247e2d157c6fc9361aeecaec6f818aa9f3c839164710d2a5304b82,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:cbe95c8ab4247e2d157c6fc9361aeecaec6f818aa9f3c839164710d2a5304b82,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,cbe95c8ab4247e2d157c6fc9361aeecaec6f818aa9f3c839164710d2a5304b82,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2006-11-Allied.pdf,au_mbs_historical_0141
sha256:cd93ee80d0f0c67c3f8d97d26ebc081326b1a2b8b7165cdd0d27b9e4390df395,3709299,evidence:sha256:cd93ee80d0f0c67c3f8d97d26ebc081326b1a2b8b7165cdd0d27b9e4390df395,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:cd93ee80d0f0c67c3f8d97d26ebc081326b1a2b8b7165cdd0d27b9e4390df395,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,cd93ee80d0f0c67c3f8d97d26ebc081326b1a2b8b7165cdd0d27b9e4390df395,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat1.pdf,au_mbs_historical_0017
sha256:ce40e229ab7306c55e3d397b64071d490d791ad5024034919423db880c57e1c6,1979845,evidence:sha256:ce40e229ab7306c55e3d397b64071d490d791ad5024034919423db880c57e1c6,rights_constrained_reference,2026-07-27T00:00:00+10:00,sha256:ce40e229ab7306c55e3d397b64071d490d791ad5024034919423db880c57e1c6,B2 reviewed-snapshot reference preserves fixity and rights state without redistributing source bytes.,ce40e229ab7306c55e3d397b64071d490d791ad5024034919423db880c57e1c6,permissive,us_cms_mcd,https://downloads.cms.gov/medicare-coverage-database/downloads/exports/ncd.zip,us_cms_mcd_ncd_2026_07_20
sha256:cea9a78a46bf69885d49de1fc3c740001a6570090130eaa445e31e522e7266df,1468943,evidence:sha256:cea9a78a46bf69885d49de1fc3c740001a6570090130eaa445e31e522e7266df,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:cea9a78a46bf69885d49de1fc3c740001a6570090130eaa445e31e522e7266df,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,cea9a78a46bf69885d49de1fc3c740001a6570090130eaa445e31e522e7266df,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1998-11-Optometrists.pdf,au_mbs_historical_0113
sha256:d008d01c02c34beaa8383d506f713da762e90221b42104580ba50c3de7981759,1869833,evidence:sha256:d008d01c02c34beaa8383d506f713da762e90221b42104580ba50c3de7981759,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:d008d01c02c34beaa8383d506f713da762e90221b42104580ba50c3de7981759,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,d008d01c02c34beaa8383d506f713da762e90221b42104580ba50c3de7981759,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%208%20-%20Miscellaneous%20Services.pdf,au_mbs_historical_0060
sha256:d0cc0beb382a61fe8c04bde4cf659109b8f052ccc4c4d7c7aabe56e903337371,4800991,evidence:sha256:d0cc0beb382a61fe8c04bde4cf659109b8f052ccc4c4d7c7aabe56e903337371,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:d0cc0beb382a61fe8c04bde4cf659109b8f052ccc4c4d7c7aabe56e903337371,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,d0cc0beb382a61fe8c04bde4cf659109b8f052ccc4c4d7c7aabe56e903337371,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat3.pdf,au_mbs_historical_0020
sha256:d14199a12789f91a904210fe948aaafe6c9febd731b11a5841b372441bc2c8ac,469320,evidence:sha256:d14199a12789f91a904210fe948aaafe6c9febd731b11a5841b372441bc2c8ac,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:d14199a12789f91a904210fe948aaafe6c9febd731b11a5841b372441bc2c8ac,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,d14199a12789f91a904210fe948aaafe6c9febd731b11a5841b372441bc2c8ac,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201211-Allied.pdf,au_mbs_historical_0311
sha256:d145e5cbd35df9c6458b6577ebd18a471d75b139fd3df9a611b62fca2a9c8b67,13897243,evidence:sha256:d145e5cbd35df9c6458b6577ebd18a471d75b139fd3df9a611b62fca2a9c8b67,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:d145e5cbd35df9c6458b6577ebd18a471d75b139fd3df9a611b62fca2a9c8b67,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,d145e5cbd35df9c6458b6577ebd18a471d75b139fd3df9a611b62fca2a9c8b67,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1986-MBS.pdf,au_mbs_historical_0082
sha256:d18ac612a55dd53d49c49685017b0e5bd02f6cdc0e5c5c92ffcd0c4716c2afd1,157782,evidence:sha256:d18ac612a55dd53d49c49685017b0e5bd02f6cdc0e5c5c92ffcd0c4716c2afd1,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:d18ac612a55dd53d49c49685017b0e5bd02f6cdc0e5c5c92ffcd0c4716c2afd1,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,d18ac612a55dd53d49c49685017b0e5bd02f6cdc0e5c5c92ffcd0c4716c2afd1,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/201201-Optom.pdf,au_mbs_historical_0298
